;Rendszam;Adatok;Rendszam_kep_url;Highres_kep_url;Lowres_kep_url
138;GEE-728;GEE-728, Liebherr LTM;http://img03.platesmania.com/220319/inf/186932688656b1.png;http://img03.platesmania.com/220319/o/18693268.jpg;http://img03.platesmania.com/220319/m/18693268.jpg
139;IUN-280;IUN-280, Ikarus E-series;http://img03.platesmania.com/220319/inf/18693221301bf3.png;http://img03.platesmania.com/220319/o/18693221.jpg;http://img03.platesmania.com/220319/m/18693221.jpg
140;FUM-393;FUM-393, Ikarus 250;http://img03.platesmania.com/220319/inf/186931914e9881.png;http://img03.platesmania.com/220319/o/18693191.jpg;http://img03.platesmania.com/220319/m/18693191.jpg
141;DUD-867;DUD-867, Ikarus 280;http://img03.platesmania.com/220319/inf/18693134147f41.png;http://img03.platesmania.com/220319/o/18693134.jpg;http://img03.platesmania.com/220319/m/18693134.jpg
142;IHS-170;IHS-170, SAAB 9000;http://img03.platesmania.com/220319/inf/18693093258813.png;http://img03.platesmania.com/220319/o/18693093.jpg;http://img03.platesmania.com/220319/m/18693093.jpg
143;WBW-471;WBW-471, Schmitz;http://img03.platesmania.com/220319/inf/18692853b9456a.png;http://img03.platesmania.com/220319/o/18692853.jpg;http://img03.platesmania.com/220319/m/18692853.jpg
144;PUJ-208;PUJ-208, Volvo FH;http://img03.platesmania.com/220319/inf/1869284922cc07.png;http://img03.platesmania.com/220319/o/18692849.jpg;http://img03.platesmania.com/220319/m/18692849.jpg
145;JPH-888;JPH-888, Volkswagen Golf;http://img03.platesmania.com/220319/inf/18692799327db6.png;http://img03.platesmania.com/220319/o/18692799.jpg;http://img03.platesmania.com/220319/m/18692799.jpg
146;TAA-262;TAA-262, Volvo XC40;http://img03.platesmania.com/220319/inf/18692742b3180c.png;http://img03.platesmania.com/220319/o/18692742.jpg;http://img03.platesmania.com/220319/m/18692742.jpg
147;HIX-193;HIX-193, Citroёn Berlingo;http://img03.platesmania.com/220319/inf/186927360e4c08.png;http://img03.platesmania.com/220319/o/18692736.jpg;http://img03.platesmania.com/220319/m/18692736.jpg
148;ELF-970;ELF-970, Peugeot 405;http://img03.platesmania.com/220319/inf/186926929ed63a.png;http://img03.platesmania.com/220319/o/18692692.jpg;http://img03.platesmania.com/220319/m/18692692.jpg
149;SXM-335;SXM-335, Jeep Cherokee;http://img03.platesmania.com/220319/inf/186926809661b1.png;http://img03.platesmania.com/220319/o/18692680.jpg;http://img03.platesmania.com/220319/m/18692680.jpg
150;GHR-263;GHR-263, Suzuki Swift;http://img03.platesmania.com/220319/inf/18692679af96e3.png;http://img03.platesmania.com/220319/o/18692679.jpg;http://img03.platesmania.com/220319/m/18692679.jpg
151;TCP-072;TCP-072, KIA Sportage;http://img03.platesmania.com/220319/inf/186926745aa616.png;http://img03.platesmania.com/220319/o/18692674.jpg;http://img03.platesmania.com/220319/m/18692674.jpg
152;NLZ-984;NLZ-984, Geo Tracker;http://img03.platesmania.com/220319/inf/18692661c6bdbe.png;http://img03.platesmania.com/220319/o/18692661.jpg;http://img03.platesmania.com/220319/m/18692661.jpg
153;MEP-128;MEP-128, Ford Escape;http://img03.platesmania.com/220319/inf/186926505d3157.png;http://img03.platesmania.com/220319/o/18692650.jpg;http://img03.platesmania.com/220319/m/18692650.jpg
154;MDA-655;MDA-655, Volkswagen Golf;http://img03.platesmania.com/220319/inf/18692644541bf1.png;http://img03.platesmania.com/220319/o/18692644.jpg;http://img03.platesmania.com/220319/m/18692644.jpg
155;IIL-509;IIL-509, Opel Vectra;http://img03.platesmania.com/220319/inf/18692638a87c5c.png;http://img03.platesmania.com/220319/o/18692638.jpg;http://img03.platesmania.com/220319/m/18692638.jpg
156;IAM-728;IAM-728, Opel Astra;http://img03.platesmania.com/220319/inf/18692631a3b52b.png;http://img03.platesmania.com/220319/o/18692631.jpg;http://img03.platesmania.com/220319/m/18692631.jpg
157;GWL-645;GWL-645, Honda Civic;http://img03.platesmania.com/220319/inf/186926237beaaa.png;http://img03.platesmania.com/220319/o/18692623.jpg;http://img03.platesmania.com/220319/m/18692623.jpg
158;SBA-877;SBA-877, SEAT Alhambra;http://img03.platesmania.com/220319/inf/18692602e6be3c.png;http://img03.platesmania.com/220319/o/18692602.jpg;http://img03.platesmania.com/220319/m/18692602.jpg
159;PUV-072;PUV-072, Mazda MPV;http://img03.platesmania.com/220319/inf/18692591c31611.png;http://img03.platesmania.com/220319/o/18692591.jpg;http://img03.platesmania.com/220319/m/18692591.jpg
160;HZH-173;HZH-173, Iveco EuroCargo;http://img03.platesmania.com/220319/inf/18692582b7b1c4.png;http://img03.platesmania.com/220319/o/18692582.jpg;http://img03.platesmania.com/220319/m/18692582.jpg
161;KGR-111;KGR-111, Toyota Corolla Verso;http://img03.platesmania.com/220319/inf/18692561383584.png;http://img03.platesmania.com/220319/o/18692561.jpg;http://img03.platesmania.com/220319/m/18692561.jpg
162;FSC-992;FSC-992, Mazda E-series;http://img03.platesmania.com/220319/inf/18692553d56a87.png;http://img03.platesmania.com/220319/o/18692553.jpg;http://img03.platesmania.com/220319/m/18692553.jpg
163;MRJ-757;MRJ-757, Opel Astra;http://img03.platesmania.com/220319/inf/18692535d24d51.png;http://img03.platesmania.com/220319/o/18692535.jpg;http://img03.platesmania.com/220319/m/18692535.jpg
164;ROH-394;ROH-394, Dacia Dokker;http://img03.platesmania.com/220319/inf/18692522e8084e.png;http://img03.platesmania.com/220319/o/18692522.jpg;http://img03.platesmania.com/220319/m/18692522.jpg
165;DKT-623;DKT-623, Polski Fiat 126p;http://img03.platesmania.com/220319/inf/186924780e7bb2.png;http://img03.platesmania.com/220319/o/18692478.jpg;http://img03.platesmania.com/220319/m/18692478.jpg
166;JMJ-050;JMJ-050, Suzuki Swift;http://img03.platesmania.com/220319/inf/18692460cd9a39.png;http://img03.platesmania.com/220319/o/18692460.jpg;http://img03.platesmania.com/220319/m/18692460.jpg
167;FXB-437;FXB-437, ;http://img03.platesmania.com/220320/inf/18692427c7b9f4.png;http://img03.platesmania.com/220319/o/18692427.jpg;http://img03.platesmania.com/220319/m/18692427.jpg
168;RJK-051;RJK-051, Peugeot 307;http://img03.platesmania.com/220319/inf/18692423da0dff.png;http://img03.platesmania.com/220319/o/18692423.jpg;http://img03.platesmania.com/220319/m/18692423.jpg
169;LFD-116;LFD-116, Suzuki SX4;http://img03.platesmania.com/220319/inf/18692420b38ae1.png;http://img03.platesmania.com/220319/o/18692420.jpg;http://img03.platesmania.com/220319/m/18692420.jpg
170;RJP-640;RJP-640, DAF XF/XG;http://img03.platesmania.com/220319/inf/186924124dd71d.png;http://img03.platesmania.com/220319/o/18692412.jpg;http://img03.platesmania.com/220319/m/18692412.jpg
171;GIV-995;GIV-995, Suzuki Swift;http://img03.platesmania.com/220319/inf/18692402ba51ef.png;http://img03.platesmania.com/220319/o/18692402.jpg;http://img03.platesmania.com/220319/m/18692402.jpg
172;IIF-690;IIF-690, Renault Twingo;http://img03.platesmania.com/220319/inf/1869236793dc02.png;http://img03.platesmania.com/220319/o/18692367.jpg;http://img03.platesmania.com/220319/m/18692367.jpg
173;LYY-418;LYY-418, Ford Transit;http://img03.platesmania.com/220319/inf/18692321247772.png;http://img03.platesmania.com/220319/o/18692321.jpg;http://img03.platesmania.com/220319/m/18692321.jpg
174;IKB-315;IKB-315, Suzuki Swift;http://img03.platesmania.com/220319/inf/1869231069d433.png;http://img03.platesmania.com/220319/o/18692310.jpg;http://img03.platesmania.com/220319/m/18692310.jpg
175;IZR-001;IZR-001, KIA Niro;http://img03.platesmania.com/220319/inf/186922804a3572.png;http://img03.platesmania.com/220319/o/18692280.jpg;http://img03.platesmania.com/220319/m/18692280.jpg
176;HXK-056;HXK-056, Citroёn Xsara;http://img03.platesmania.com/220319/inf/18692269f049f6.png;http://img03.platesmania.com/220319/o/18692269.jpg;http://img03.platesmania.com/220319/m/18692269.jpg
177;DPN-150;DPN-150, Volkswagen Golf;http://img03.platesmania.com/220319/inf/1869225646b193.png;http://img03.platesmania.com/220319/o/18692256.jpg;http://img03.platesmania.com/220319/m/18692256.jpg
178;KST-865;KST-865, Skoda Octavia;http://img03.platesmania.com/220319/inf/1869225155eced.png;http://img03.platesmania.com/220319/o/18692251.jpg;http://img03.platesmania.com/220319/m/18692251.jpg
179;IVU-897;IVU-897, FIAT Uno;http://img03.platesmania.com/220319/inf/18692226b9df59.png;http://img03.platesmania.com/220319/o/18692226.jpg;http://img03.platesmania.com/220319/m/18692226.jpg
180;DVF-145;DVF-145, SEAT Ibiza;http://img03.platesmania.com/220319/inf/1869220082390d.png;http://img03.platesmania.com/220319/o/18692200.jpg;http://img03.platesmania.com/220319/m/18692200.jpg
181;DLG-933;DLG-933, Lada (VAZ) 2105;http://img03.platesmania.com/220319/inf/1869211768697d.png;http://img03.platesmania.com/220319/o/18692117.jpg;http://img03.platesmania.com/220319/m/18692117.jpg
182;SCG-758;SCG-758, Volkswagen Golf;http://img03.platesmania.com/220319/inf/18692070918526.png;http://img03.platesmania.com/220319/o/18692070.jpg;http://img03.platesmania.com/220319/m/18692070.jpg
183;DTP-810;DTP-810, Suzuki Swift;http://img03.platesmania.com/220319/inf/18691971862e52.png;http://img03.platesmania.com/220319/o/18691971.jpg;http://img03.platesmania.com/220319/m/18691971.jpg
184;DPE-752;DPE-752, Lada (VAZ) 2104;http://img03.platesmania.com/220319/inf/18691813e19dda.png;http://img03.platesmania.com/220319/o/18691813.jpg;http://img03.platesmania.com/220319/m/18691813.jpg
185;DKT-455;DKT-455, Mercedes-Benz E-Klasse;http://img03.platesmania.com/220319/inf/1869173554f3c8.png;http://img03.platesmania.com/220319/o/18691735.jpg;http://img03.platesmania.com/220319/m/18691735.jpg
186;KBW-342;KBW-342, Ford Fusion;http://img03.platesmania.com/220319/inf/186916273dc19b.png;http://img03.platesmania.com/220319/o/18691627.jpg;http://img03.platesmania.com/220319/m/18691627.jpg
187;IEJ-228;IEJ-228, Renault Megane;http://img03.platesmania.com/220319/inf/18691573b4a9a3.png;http://img03.platesmania.com/220319/o/18691573.jpg;http://img03.platesmania.com/220319/m/18691573.jpg
188;DIJ-130;DIJ-130, Opel Astra;http://img03.platesmania.com/220319/inf/18691457cfad68.png;http://img03.platesmania.com/220319/o/18691457.jpg;http://img03.platesmania.com/220319/m/18691457.jpg
189;DKJ-257;DKJ-257, Opel Astra;http://img03.platesmania.com/220319/inf/18691438ddd9f5.png;http://img03.platesmania.com/220319/o/18691438.jpg;http://img03.platesmania.com/220319/m/18691438.jpg
190;JAE-003;JAE-003, Citroёn Xsara;http://img03.platesmania.com/220319/inf/186914066cfcb1.png;http://img03.platesmania.com/220319/o/18691406.jpg;http://img03.platesmania.com/220319/m/18691406.jpg
191;GLM-234;GLM-234, Volvo V70;http://img03.platesmania.com/220319/inf/18691396ea95ff.png;http://img03.platesmania.com/220319/o/18691396.jpg;http://img03.platesmania.com/220319/m/18691396.jpg
192;IHJ-136;IHJ-136, GAZ 33027 ГАЗель;http://img03.platesmania.com/220319/inf/186913722e233e.png;http://img03.platesmania.com/220319/o/18691372.jpg;http://img03.platesmania.com/220319/m/18691372.jpg
193;JWP-369;JWP-369, Toyota Hiace;http://img03.platesmania.com/220319/inf/186912900fcc9a.png;http://img03.platesmania.com/220319/o/18691290.jpg;http://img03.platesmania.com/220319/m/18691290.jpg
194;ERD-783;ERD-783, Volkswagen Transporter;http://img03.platesmania.com/220319/inf/18691161c95a52.png;http://img03.platesmania.com/220319/o/18691161.jpg;http://img03.platesmania.com/220319/m/18691161.jpg
195;XYD-635;XYD-635, ;http://img03.platesmania.com/220319/inf/18691071c581df.png;http://img03.platesmania.com/220319/o/18691071.jpg;http://img03.platesmania.com/220319/m/18691071.jpg
196;DEW-724;DEW-724, Volkswagen Vento;http://img03.platesmania.com/220319/inf/1869105653b2bf.png;http://img03.platesmania.com/220319/o/18691056.jpg;http://img03.platesmania.com/220319/m/18691056.jpg
197;KRY-636;KRY-636, Renault Laguna;http://img03.platesmania.com/220319/inf/1869101413ba3e.png;http://img03.platesmania.com/220319/o/18691014.jpg;http://img03.platesmania.com/220319/m/18691014.jpg
198;DES-018;DES-018, Toyota Corolla;http://img03.platesmania.com/220319/inf/1869087689ccab.png;http://img03.platesmania.com/220319/o/18690876.jpg;http://img03.platesmania.com/220319/m/18690876.jpg
199;IGG-999;IGG-999, Honda Accord;http://img03.platesmania.com/220319/inf/18690817bf1e7f.png;http://img03.platesmania.com/220319/o/18690817.jpg;http://img03.platesmania.com/220319/m/18690817.jpg
200;JEZ-573;JEZ-573, FIAT Punto;http://img03.platesmania.com/220319/inf/1869081374d2de.png;http://img03.platesmania.com/220319/o/18690813.jpg;http://img03.platesmania.com/220319/m/18690813.jpg
201;SNW-787;SNW-787, Suzuki Splash;http://img03.platesmania.com/220319/inf/18690805a7c37e.png;http://img03.platesmania.com/220319/o/18690805.jpg;http://img03.platesmania.com/220319/m/18690805.jpg
202;DJA-619;DJA-619, Nissan Sunny;http://img03.platesmania.com/220319/inf/186907942b5076.png;http://img03.platesmania.com/220319/o/18690794.jpg;http://img03.platesmania.com/220319/m/18690794.jpg
203;AWV-914;AWV-914, Suzuki Swift;http://img03.platesmania.com/220319/inf/18690770b2c925.png;http://img03.platesmania.com/220319/o/18690770.jpg;http://img03.platesmania.com/220319/m/18690770.jpg
204;AJH-790;AJH-790, Volkswagen Golf;http://img03.platesmania.com/220319/inf/186907646b5c51.png;http://img03.platesmania.com/220319/o/18690764.jpg;http://img03.platesmania.com/220319/m/18690764.jpg
205;DLU-023;DLU-023, Volkswagen Golf;http://img03.platesmania.com/220319/inf/18690750a4660d.png;http://img03.platesmania.com/220319/o/18690750.jpg;http://img03.platesmania.com/220319/m/18690750.jpg
206;AIT-694;AIT-694, Trabant 1.1;http://img03.platesmania.com/220319/inf/18690749c6142c.png;http://img03.platesmania.com/220319/o/18690749.jpg;http://img03.platesmania.com/220319/m/18690749.jpg
207;JEJ-528;JEJ-528, Suzuki Ignis;http://img03.platesmania.com/220319/inf/18690737d8d977.png;http://img03.platesmania.com/220319/o/18690737.jpg;http://img03.platesmania.com/220319/m/18690737.jpg
208;DEL-011;DEL-011, Suzuki Swift;http://img03.platesmania.com/220319/inf/18690730f64276.png;http://img03.platesmania.com/220319/o/18690730.jpg;http://img03.platesmania.com/220319/m/18690730.jpg
209;AGN-088;AGN-088, Lada (VAZ) 2108;http://img03.platesmania.com/220319/inf/18690682c96c47.png;http://img03.platesmania.com/220319/o/18690682.jpg;http://img03.platesmania.com/220319/m/18690682.jpg
210;ISY-026;ISY-026, Suzuki Wagon R;http://img03.platesmania.com/220319/inf/18690667d63a07.png;http://img03.platesmania.com/220319/o/18690667.jpg;http://img03.platesmania.com/220319/m/18690667.jpg
211;FCR-841;FCR-841, Maruti 800;http://img03.platesmania.com/220319/inf/186906445ba7e4.png;http://img03.platesmania.com/220319/o/18690644.jpg;http://img03.platesmania.com/220319/m/18690644.jpg
212;ETG-088;ETG-088, Toyota Carina E;http://img03.platesmania.com/220319/inf/1869061215eac7.png;http://img03.platesmania.com/220319/o/18690612.jpg;http://img03.platesmania.com/220319/m/18690612.jpg
213;LSV-422;LSV-422, Mercedes-Benz Sprinter;http://img03.platesmania.com/220319/inf/18690607feba7a.png;http://img03.platesmania.com/220319/o/18690607.jpg;http://img03.platesmania.com/220319/m/18690607.jpg
214;DOY-081;DOY-081, Ford Transit;http://img03.platesmania.com/220319/inf/186905386da51a.png;http://img03.platesmania.com/220319/o/18690538.jpg;http://img03.platesmania.com/220319/m/18690538.jpg
215;NHS-361;NHS-361, Vauxhall Vivaro;http://img03.platesmania.com/220319/inf/1869051951055c.png;http://img03.platesmania.com/220319/o/18690519.jpg;http://img03.platesmania.com/220319/m/18690519.jpg
216;GAZ-391;GAZ-391, Opel Astra;http://img03.platesmania.com/220319/inf/186905069ce46c.png;http://img03.platesmania.com/220319/o/18690506.jpg;http://img03.platesmania.com/220319/m/18690506.jpg
217;PHU-428;PHU-428, Mercedes-Benz Actros;http://img03.platesmania.com/220319/inf/186904981618ba.png;http://img03.platesmania.com/220319/o/18690498.jpg;http://img03.platesmania.com/220319/m/18690498.jpg
218;PSW-034;PSW-034, Volvo FH;http://img03.platesmania.com/220319/inf/186904109407c0.png;http://img03.platesmania.com/220319/o/18690410.jpg;http://img03.platesmania.com/220319/m/18690410.jpg
219;DIL-765;DIL-765, Suzuki Swift;http://img03.platesmania.com/220319/inf/18690262fbd27d.png;http://img03.platesmania.com/220319/o/18690262.jpg;http://img03.platesmania.com/220319/m/18690262.jpg
220;DSG-716;DSG-716, Opel Corsa;http://img03.platesmania.com/220319/inf/186901540715d4.png;http://img03.platesmania.com/220319/o/18690154.jpg;http://img03.platesmania.com/220319/m/18690154.jpg
221;ICN-463;ICN-463, BMW 3 Series;http://img03.platesmania.com/220319/inf/18690074b7320b.png;http://img03.platesmania.com/220319/o/18690074.jpg;http://img03.platesmania.com/220319/m/18690074.jpg
222;DVF-676;DVF-676, Renault 19;http://img03.platesmania.com/220319/inf/1869005555cbd6.png;http://img03.platesmania.com/220319/o/18690055.jpg;http://img03.platesmania.com/220319/m/18690055.jpg
223;NEX-936;NEX-936, Mitsubishi Pajero;http://img03.platesmania.com/220319/inf/18690049ddce10.png;http://img03.platesmania.com/220319/o/18690049.jpg;http://img03.platesmania.com/220319/m/18690049.jpg
224;CSR-174;CSR-174, Opel Astra;http://img03.platesmania.com/220319/inf/1868998682d3df.png;http://img03.platesmania.com/220319/o/18689986.jpg;http://img03.platesmania.com/220319/m/18689986.jpg
225;DJL-138;DJL-138, Opel Corsa;http://img03.platesmania.com/220319/inf/186899803ad30f.png;http://img03.platesmania.com/220319/o/18689980.jpg;http://img03.platesmania.com/220319/m/18689980.jpg
226;GVB-639;GVB-639, Suzuki Swift;http://img03.platesmania.com/220319/inf/1868996162110f.png;http://img03.platesmania.com/220319/o/18689961.jpg;http://img03.platesmania.com/220319/m/18689961.jpg
227;DXU-981;DXU-981, Audi 80;http://img03.platesmania.com/220319/inf/18689935d45024.png;http://img03.platesmania.com/220319/o/18689935.jpg;http://img03.platesmania.com/220319/m/18689935.jpg
228;CSO-060;CSO-060, Mercedes-Benz C-Klasse;http://img03.platesmania.com/220319/inf/186899143ee431.png;http://img03.platesmania.com/220319/o/18689914.jpg;http://img03.platesmania.com/220319/m/18689914.jpg
229;CSR-153;CSR-153, Opel Astra;http://img03.platesmania.com/220319/inf/18689893881a80.png;http://img03.platesmania.com/220319/o/18689893.jpg;http://img03.platesmania.com/220319/m/18689893.jpg
230;GNV-988;GNV-988, Suzuki Swift;http://img03.platesmania.com/220319/inf/18689886dbec7d.png;http://img03.platesmania.com/220319/o/18689886.jpg;http://img03.platesmania.com/220319/m/18689886.jpg
